# Testing Hostname: hpc2245
# Processors: 32 MsgLen 64 Repeats: 100
# ProcName1:rank   ProcName2:rank   AvgCommTime(usecs) StdDev
hpc2245-e0.hpcc.usc.edu 000  hpc2245-e0.hpcc.usc.edu 000       0.00    0.00
hpc2245-e0.hpcc.usc.edu 000  hpc2246-e0.hpcc.usc.edu 001      12.44    0.16
hpc2245-e0.hpcc.usc.edu 000  hpc2247-e0.hpcc.usc.edu 002      12.44    0.26
hpc2245-e0.hpcc.usc.edu 000  hpc2248-e0.hpcc.usc.edu 003      12.39    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2249-e0.hpcc.usc.edu 004      12.04    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2250-e0.hpcc.usc.edu 005      11.99    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2251-e0.hpcc.usc.edu 006      11.81    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2252-e0.hpcc.usc.edu 007      11.80    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2253-e0.hpcc.usc.edu 008      11.76    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2254-e0.hpcc.usc.edu 009      11.89    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2255-e0.hpcc.usc.edu 010      12.43    0.29
hpc2245-e0.hpcc.usc.edu 000  hpc2256-e0.hpcc.usc.edu 011      12.22    0.17
hpc2245-e0.hpcc.usc.edu 000  hpc2257-e0.hpcc.usc.edu 012      11.99    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2258-e0.hpcc.usc.edu 013      12.93    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2259-e0.hpcc.usc.edu 014      12.63    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2260-e0.hpcc.usc.edu 015      13.08    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2261-e0.hpcc.usc.edu 016      12.85    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2262-e0.hpcc.usc.edu 017      13.13    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2263-e0.hpcc.usc.edu 018      13.02    0.21
hpc2245-e0.hpcc.usc.edu 000  hpc2264-e0.hpcc.usc.edu 019      13.07    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2265-e0.hpcc.usc.edu 020      12.86    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2266-e0.hpcc.usc.edu 021      13.14    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2267-e0.hpcc.usc.edu 022      13.05    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2268-e0.hpcc.usc.edu 023      13.16    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2269-e0.hpcc.usc.edu 024      13.07    0.14
hpc2245-e0.hpcc.usc.edu 000  hpc2270-e0.hpcc.usc.edu 025      12.90    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2271-e0.hpcc.usc.edu 026      12.91    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2272-e0.hpcc.usc.edu 027      13.26    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2273-e0.hpcc.usc.edu 028      13.08    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2274-e0.hpcc.usc.edu 029      13.08    0.19
hpc2245-e0.hpcc.usc.edu 000  hpc2275-e0.hpcc.usc.edu 030      12.92    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2276-e0.hpcc.usc.edu 031      12.82    0.15
hpc2246-e0.hpcc.usc.edu 001  hpc2246-e0.hpcc.usc.edu 001       0.00    0.00
hpc2246-e0.hpcc.usc.edu 001  hpc2247-e0.hpcc.usc.edu 002      11.94    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2248-e0.hpcc.usc.edu 003      12.22    0.16
hpc2246-e0.hpcc.usc.edu 001  hpc2249-e0.hpcc.usc.edu 004      12.02    0.24
hpc2246-e0.hpcc.usc.edu 001  hpc2250-e0.hpcc.usc.edu 005      11.46    0.06
hpc2246-e0.hpcc.usc.edu 001  hpc2251-e0.hpcc.usc.edu 006      11.65    0.13
hpc2246-e0.hpcc.usc.edu 001  hpc2252-e0.hpcc.usc.edu 007      11.55    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2253-e0.hpcc.usc.edu 008      11.64    0.10
hpc2246-e0.hpcc.usc.edu 001  hpc2254-e0.hpcc.usc.edu 009      11.89    0.10
hpc2246-e0.hpcc.usc.edu 001  hpc2255-e0.hpcc.usc.edu 010      11.99    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2256-e0.hpcc.usc.edu 011      11.68    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2257-e0.hpcc.usc.edu 012      12.54    0.30
hpc2246-e0.hpcc.usc.edu 001  hpc2258-e0.hpcc.usc.edu 013      12.43    0.10
hpc2246-e0.hpcc.usc.edu 001  hpc2259-e0.hpcc.usc.edu 014      12.71    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2260-e0.hpcc.usc.edu 015      12.60    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2261-e0.hpcc.usc.edu 016      12.88    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2262-e0.hpcc.usc.edu 017      12.87    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2263-e0.hpcc.usc.edu 018      12.92    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2264-e0.hpcc.usc.edu 019      13.34    0.44
hpc2246-e0.hpcc.usc.edu 001  hpc2265-e0.hpcc.usc.edu 020      13.21    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2266-e0.hpcc.usc.edu 021      12.95    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2267-e0.hpcc.usc.edu 022      13.00    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2268-e0.hpcc.usc.edu 023      12.83    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2269-e0.hpcc.usc.edu 024      12.80    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2270-e0.hpcc.usc.edu 025      12.71    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2271-e0.hpcc.usc.edu 026      12.64    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2272-e0.hpcc.usc.edu 027      12.66    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2273-e0.hpcc.usc.edu 028      12.66    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2274-e0.hpcc.usc.edu 029      12.56    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2275-e0.hpcc.usc.edu 030      12.43    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2276-e0.hpcc.usc.edu 031      12.64    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2247-e0.hpcc.usc.edu 002       0.00    0.00
hpc2247-e0.hpcc.usc.edu 002  hpc2248-e0.hpcc.usc.edu 003      12.28    0.16
hpc2247-e0.hpcc.usc.edu 002  hpc2249-e0.hpcc.usc.edu 004      11.99    0.09
hpc2247-e0.hpcc.usc.edu 002  hpc2250-e0.hpcc.usc.edu 005      11.45    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2251-e0.hpcc.usc.edu 006      11.99    0.12
hpc2247-e0.hpcc.usc.edu 002  hpc2252-e0.hpcc.usc.edu 007      11.84    0.11
hpc2247-e0.hpcc.usc.edu 002  hpc2253-e0.hpcc.usc.edu 008      11.65    0.09
hpc2247-e0.hpcc.usc.edu 002  hpc2254-e0.hpcc.usc.edu 009      11.85    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2255-e0.hpcc.usc.edu 010      11.63    0.06
hpc2247-e0.hpcc.usc.edu 002  hpc2256-e0.hpcc.usc.edu 011      11.59    0.07
hpc2247-e0.hpcc.usc.edu 002  hpc2257-e0.hpcc.usc.edu 012      11.67    0.10
hpc2247-e0.hpcc.usc.edu 002  hpc2258-e0.hpcc.usc.edu 013      12.77    0.09
hpc2247-e0.hpcc.usc.edu 002  hpc2259-e0.hpcc.usc.edu 014      13.01    0.29
hpc2247-e0.hpcc.usc.edu 002  hpc2260-e0.hpcc.usc.edu 015      12.49    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2261-e0.hpcc.usc.edu 016      12.50    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2262-e0.hpcc.usc.edu 017      12.78    0.07
hpc2247-e0.hpcc.usc.edu 002  hpc2263-e0.hpcc.usc.edu 018      12.78    0.11
hpc2247-e0.hpcc.usc.edu 002  hpc2264-e0.hpcc.usc.edu 019      12.71    0.10
hpc2247-e0.hpcc.usc.edu 002  hpc2265-e0.hpcc.usc.edu 020      12.83    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2266-e0.hpcc.usc.edu 021      13.05    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2267-e0.hpcc.usc.edu 022      12.94    0.15
hpc2247-e0.hpcc.usc.edu 002  hpc2268-e0.hpcc.usc.edu 023      12.82    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2269-e0.hpcc.usc.edu 024      12.87    0.09
hpc2247-e0.hpcc.usc.edu 002  hpc2270-e0.hpcc.usc.edu 025      12.80    0.07
hpc2247-e0.hpcc.usc.edu 002  hpc2271-e0.hpcc.usc.edu 026      12.67    0.11
hpc2247-e0.hpcc.usc.edu 002  hpc2272-e0.hpcc.usc.edu 027      12.55    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2273-e0.hpcc.usc.edu 028      12.86    0.07
hpc2247-e0.hpcc.usc.edu 002  hpc2274-e0.hpcc.usc.edu 029      12.43    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2275-e0.hpcc.usc.edu 030      12.80    0.08
hpc2247-e0.hpcc.usc.edu 002  hpc2276-e0.hpcc.usc.edu 031      12.96    0.10
hpc2248-e0.hpcc.usc.edu 003  hpc2248-e0.hpcc.usc.edu 003       0.00    0.00
hpc2248-e0.hpcc.usc.edu 003  hpc2249-e0.hpcc.usc.edu 004      11.76    0.09
hpc2248-e0.hpcc.usc.edu 003  hpc2250-e0.hpcc.usc.edu 005      11.75    0.12
hpc2248-e0.hpcc.usc.edu 003  hpc2251-e0.hpcc.usc.edu 006      11.44    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2252-e0.hpcc.usc.edu 007      11.78    0.08
hpc2248-e0.hpcc.usc.edu 003  hpc2253-e0.hpcc.usc.edu 008      11.97    0.11
hpc2248-e0.hpcc.usc.edu 003  hpc2254-e0.hpcc.usc.edu 009      11.81    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2255-e0.hpcc.usc.edu 010      11.99    0.13
hpc2248-e0.hpcc.usc.edu 003  hpc2256-e0.hpcc.usc.edu 011      11.78    0.09
hpc2248-e0.hpcc.usc.edu 003  hpc2257-e0.hpcc.usc.edu 012      11.86    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2258-e0.hpcc.usc.edu 013      12.60    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2259-e0.hpcc.usc.edu 014      12.69    0.09
hpc2248-e0.hpcc.usc.edu 003  hpc2260-e0.hpcc.usc.edu 015      12.64    0.12
hpc2248-e0.hpcc.usc.edu 003  hpc2261-e0.hpcc.usc.edu 016      12.93    0.10
hpc2248-e0.hpcc.usc.edu 003  hpc2262-e0.hpcc.usc.edu 017      12.92    0.08
hpc2248-e0.hpcc.usc.edu 003  hpc2263-e0.hpcc.usc.edu 018      13.03    0.11
hpc2248-e0.hpcc.usc.edu 003  hpc2264-e0.hpcc.usc.edu 019      12.85    0.09
hpc2248-e0.hpcc.usc.edu 003  hpc2265-e0.hpcc.usc.edu 020      13.17    0.11
hpc2248-e0.hpcc.usc.edu 003  hpc2266-e0.hpcc.usc.edu 021      13.11    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2267-e0.hpcc.usc.edu 022      13.00    0.10
hpc2248-e0.hpcc.usc.edu 003  hpc2268-e0.hpcc.usc.edu 023      12.86    0.09
hpc2248-e0.hpcc.usc.edu 003  hpc2269-e0.hpcc.usc.edu 024      12.97    0.13
hpc2248-e0.hpcc.usc.edu 003  hpc2270-e0.hpcc.usc.edu 025      12.80    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2271-e0.hpcc.usc.edu 026      12.80    0.07
hpc2248-e0.hpcc.usc.edu 003  hpc2272-e0.hpcc.usc.edu 027      13.06    0.13
hpc2248-e0.hpcc.usc.edu 003  hpc2273-e0.hpcc.usc.edu 028      12.68    0.11
hpc2248-e0.hpcc.usc.edu 003  hpc2274-e0.hpcc.usc.edu 029      12.96    0.10
hpc2248-e0.hpcc.usc.edu 003  hpc2275-e0.hpcc.usc.edu 030      12.84    0.10
hpc2248-e0.hpcc.usc.edu 003  hpc2276-e0.hpcc.usc.edu 031      12.94    0.08
hpc2249-e0.hpcc.usc.edu 004  hpc2249-e0.hpcc.usc.edu 004       0.00    0.00
hpc2249-e0.hpcc.usc.edu 004  hpc2250-e0.hpcc.usc.edu 005      12.04    0.09
hpc2249-e0.hpcc.usc.edu 004  hpc2251-e0.hpcc.usc.edu 006      12.59    0.19
hpc2249-e0.hpcc.usc.edu 004  hpc2252-e0.hpcc.usc.edu 007      12.32    0.13
