# Testing Hostname: nid07980
# Processors: 32 MsgLen 64 Repeats: 100
# ProcName1:rank   ProcName2:rank   AvgCommTime(usecs) StdDev
nid07980 000  nid07980 000       0.00    0.00
nid07980 000  nid07981 001       3.98    0.16
nid07980 000  nid08050 002       6.06    0.18
nid07980 000  nid08051 003       4.00    0.16
nid07980 000  nid07992 004       5.02    0.13
nid07980 000  nid07993 005       5.35    0.23
nid07980 000  nid08039 006      12.95    0.14
nid07980 000  nid14926 007       6.55    0.07
nid07980 000  nid14927 008       6.82    0.13
nid07980 000  nid14924 009       6.99    0.09
nid07980 000  nid14925 010       7.63    0.12
nid07980 000  nid14930 011       7.11    0.07
nid07980 000  nid14931 012       7.01    0.08
nid07980 000  nid14928 013       6.65    0.09
nid07980 000  nid14929 014      10.30    0.09
nid07980 000  nid12719 015       6.60    0.08
nid07980 000  nid12720 016       6.34    0.07
nid07980 000  nid12721 017       7.16    0.45
nid07980 000  nid12722 018       9.03    0.12
nid07980 000  nid12723 019       7.02    0.26
nid07980 000  nid12716 020       6.83    0.10
nid07980 000  nid12717 021       6.87    0.08
nid07980 000  nid12626 022      12.40    0.14
nid07980 000  nid12627 023       6.53    0.09
nid07980 000  nid12620 024       6.45    0.09
nid07980 000  nid12621 025       7.23    0.95
nid07980 000  nid12622 026       6.46    0.09
nid07980 000  nid12623 027       6.10    0.09
nid07980 000  nid12624 028       6.32    0.08
nid07980 000  nid12625 029       6.49    0.27
nid07980 000  nid12628 030       9.66    0.15
nid07980 000  nid12629 031       6.59    0.12
nid07981 001  nid07981 001       0.00    0.00
nid07981 001  nid08050 002       8.28    0.15
nid07981 001  nid08051 003       4.42    0.09
nid07981 001  nid07992 004       6.60    0.46
nid07981 001  nid07993 005       5.57    0.14
nid07981 001  nid08039 006      16.11    0.40
nid07981 001  nid14926 007       7.13    0.51
nid07981 001  nid14927 008       7.43    0.50
nid07981 001  nid14924 009       6.66    0.05
nid07981 001  nid14925 010       9.90    0.39
nid07981 001  nid14930 011       7.36    0.47
nid07981 001  nid14931 012       7.67    0.53
nid07981 001  nid14928 013       7.08    0.39
