0.0, 0.16, 0.18, 0.16, 0.13, 0.23, 0.14, 0.07, 0.13, 0.09, 0.12, 0.07, 0.08, 0.09, 0.09, 0.08, 0.07, 0.45, 0.12, 0.26, 0.1, 0.08, 0.14, 0.09, 0.09, 0.95, 0.09, 0.09, 0.08, 0.27, 0.15, 0.12
0.16, 0.0, 0.15, 0.09, 0.46, 0.14, 0.4, 0.51, 0.5, 0.05, 0.39, 0.47, 0.53, 0.39, 0.52, 0.37, 0.4, 0.06, 0.46, 0.38, 0.4, 0.47, 0.39, 0.44, 0.5, 0.07, 0.43, 0.44, 0.41, 0.07, 0.36, 0.11
0.18, 0.15, 0.0, 0.09, 0.06, 0.54, 0.12, 0.5, 0.59, 0.39, 0.07, 0.36, 0.55, 0.39, 0.47, 0.38, 0.41, 0.44, 0.07, 0.48, 0.48, 0.43, 0.39, 0.39, 0.57, 0.44, 0.07, 0.46, 0.39, 0.48, 0.06, 0.45
0.16, 0.09, 0.09, 0.0, 0.07, 0.09, 0.42, 0.09, 0.51, 0.35, 0.36, 0.08, 0.46, 0.32, 0.49, 0.31, 0.39, 0.49, 0.49, 0.05, 0.34, 0.45, 0.32, 0.37, 0.43, 0.36, 0.44, 0.05, 0.41, 0.46, 0.36, 0.07
0.13, 0.46, 0.06, 0.07, 0.0, 0.09, 0.15, 0.49, 0.05, 0.31, 0.38, 0.36, 0.05, 0.35, 0.48, 0.32, 0.36, 0.47, 0.46, 0.35, 0.04, 0.38, 0.39, 0.37, 0.55, 0.59, 0.4, 0.51, 0.06, 0.47, 0.38, 0.37
0.23, 0.14, 0.54, 0.09, 0.09, 0.0, 0.29, 0.07, 0.57, 0.07, 0.4, 0.4, 0.55, 0.09, 0.47, 0.38, 0.39, 0.49, 0.49, 0.45, 0.39, 0.06, 0.35, 0.45, 0.46, 0.48, 0.42, 0.56, 0.4, 0.07, 0.41, 0.39
0.14, 0.4, 0.12, 0.42, 0.15, 0.29, 0.0, 0.09, 0.07, 0.43, 0.08, 0.69, 0.41, 0.41, 0.13, 0.4, 0.41, 0.62, 0.51, 0.41, 0.42, 0.82, 0.07, 0.38, 0.47, 0.47, 0.35, 0.48, 0.38, 0.52, 0.07, 0.39
0.07, 0.51, 0.5, 0.09, 0.49, 0.07, 0.09, 0.0, 0.09, 0.1, 0.44, 0.12, 0.45, 0.39, 0.43, 0.06, 0.38, 0.46, 0.48, 0.37, 0.39, 0.38, 0.31, 0.06, 0.45, 0.41, 0.34, 0.47, 0.4, 0.57, 0.33, 0.06
0.13, 0.5, 0.59, 0.51, 0.05, 0.57, 0.07, 0.09, 0.0, 0.08, 0.1, 0.52, 0.07, 0.37, 0.4, 0.39, 0.08, 0.47, 0.51, 0.35, 0.4, 0.4, 0.35, 0.38, 0.07, 0.37, 0.37, 0.47, 0.35, 0.55, 0.37, 0.36
0.09, 0.05, 0.39, 0.35, 0.31, 0.07, 0.43, 0.1, 0.08, 0.0, 0.1, 0.08, 0.51, 0.61, 0.45, 0.38, 0.29, 0.09, 0.37, 0.37, 0.31, 0.41, 0.32, 0.36, 0.52, 0.07, 0.37, 0.5, 0.32, 0.51, 0.3, 0.32
