# Testing Hostname: abe0676
# Processors: 32 MsgLen 64 Repeats: 100
# ProcName1:rank   ProcName2:rank   AvgCommTime(usecs) StdDev
abe0676 000  abe0676 000       0.00    0.00
abe0676 000  abe0601 001      26.02    1.64
abe0676 000  abe0633 002      19.59    1.49
abe0676 000  abe0632 003      27.47    3.13
abe0676 000  abe0676 004       6.06    0.79
abe0676 000  abe0601 005      30.05    2.37
abe0676 000  abe0633 006      29.46    2.26
abe0676 000  abe0632 007      29.82    2.36
abe0676 000  abe0676 008       6.26    0.76
abe0676 000  abe0601 009      29.68    2.36
abe0676 000  abe0633 010      29.73    2.51
abe0676 000  abe0632 011      30.35    2.30
abe0676 000  abe0676 012       6.80    0.87
abe0676 000  abe0601 013      29.90    2.24
abe0676 000  abe0633 014      29.76    2.22
abe0676 000  abe0632 015      30.82    2.50
abe0676 000  abe0676 016       6.67    0.71
abe0676 000  abe0601 017      32.39    3.59
abe0676 000  abe0633 018      29.32    2.49
abe0676 000  abe0632 019      29.83    2.36
abe0676 000  abe0676 020       6.78    0.88
abe0676 000  abe0601 021      31.39    2.81
abe0676 000  abe0633 022      29.04    2.41
abe0676 000  abe0632 023      28.13    2.24
abe0676 000  abe0676 024       6.25    0.80
abe0676 000  abe0601 025      28.58    2.43
abe0676 000  abe0633 026      27.38    2.49
abe0676 000  abe0632 027      27.88    2.33
abe0676 000  abe0676 028       6.25    0.77
abe0676 000  abe0601 029      36.56    8.38
abe0676 000  abe0633 030      29.03    2.49
abe0676 000  abe0632 031      28.26    2.37
abe0601 001  abe0601 001       0.00    0.00
abe0601 001  abe0633 002      25.08    1.26
abe0601 001  abe0632 003      17.55    0.40
abe0601 001  abe0676 004      31.75    3.40
abe0601 001  abe0601 005       6.03    0.22
abe0601 001  abe0633 006      29.69    3.08
abe0601 001  abe0632 007      30.78    3.39
abe0601 001  abe0676 008      32.18    3.32
abe0601 001  abe0601 009       6.11    0.20
abe0601 001  abe0633 010      29.38    3.19
abe0601 001  abe0632 011      30.32    3.24
abe0601 001  abe0676 012      31.97    3.40
abe0601 001  abe0601 013       6.22    0.23
abe0601 001  abe0633 014      30.00    3.14
abe0601 001  abe0632 015      30.47    3.56
abe0601 001  abe0676 016      32.00    3.22
abe0601 001  abe0601 017       6.01    0.21
abe0601 001  abe0633 018      30.15    3.30
abe0601 001  abe0632 019      30.55    3.37
abe0601 001  abe0676 020      31.78    3.46
abe0601 001  abe0601 021       5.21    0.20
abe0601 001  abe0633 022      30.01    3.26
abe0601 001  abe0632 023      30.53    3.56
abe0601 001  abe0676 024      32.02    3.23
abe0601 001  abe0601 025       5.39    0.20
abe0601 001  abe0633 026      29.70    3.41
abe0601 001  abe0632 027      30.46    3.32
abe0601 001  abe0676 028      32.08    3.57
abe0601 001  abe0601 029       5.40    0.19
abe0601 001  abe0633 030      29.50    3.37
abe0601 001  abe0632 031      30.31    3.66
abe0633 002  abe0633 002       0.00    0.00
abe0633 002  abe0632 003      22.68    1.48
abe0633 002  abe0676 004      30.39    3.24
abe0633 002  abe0601 005      29.32    3.15
abe0633 002  abe0633 006       5.78    0.22
abe0633 002  abe0632 007      35.64    8.46
abe0633 002  abe0676 008      31.34    3.17
abe0633 002  abe0601 009      30.02    3.24
abe0633 002  abe0633 010       6.38    0.24
abe0633 002  abe0632 011      28.20    3.35
abe0633 002  abe0676 012      30.82    3.24
abe0633 002  abe0601 013      30.06    3.16
abe0633 002  abe0633 014       6.12    0.23
abe0633 002  abe0632 015      28.09    3.38
abe0633 002  abe0676 016      30.42    3.20
abe0633 002  abe0601 017      29.87    3.33
abe0633 002  abe0633 018       6.10    0.23
abe0633 002  abe0632 019      27.72    3.39
abe0633 002  abe0676 020      30.91    3.24
abe0633 002  abe0601 021      30.16    3.43
abe0633 002  abe0633 022       5.26    0.23
abe0633 002  abe0632 023      28.40    3.49
abe0633 002  abe0676 024      30.60    3.28
abe0633 002  abe0601 025      29.76    3.29
abe0633 002  abe0633 026       6.00    0.21
abe0633 002  abe0632 027      28.22    3.45
abe0633 002  abe0676 028      30.92    3.41
abe0633 002  abe0601 029      29.79    3.20
abe0633 002  abe0633 030       5.81    0.21
abe0633 002  abe0632 031      28.27    3.52
abe0632 003  abe0632 003       0.00    0.00
abe0632 003  abe0676 004      30.33    3.44
abe0632 003  abe0601 005      29.05    3.16
abe0632 003  abe0633 006      28.15    3.26
abe0632 003  abe0632 007       5.95    0.19
abe0632 003  abe0676 008      30.48    3.17
abe0632 003  abe0601 009      29.55    3.40
abe0632 003  abe0633 010      27.83    3.23
abe0632 003  abe0632 011       6.54    0.22
abe0632 003  abe0676 012      30.27    3.41
abe0632 003  abe0601 013      29.63    3.19
abe0632 003  abe0633 014      28.34    3.35
abe0632 003  abe0632 015       5.51    0.21
abe0632 003  abe0676 016      30.22    3.20
abe0632 003  abe0601 017      29.99    3.44
abe0632 003  abe0633 018      28.33    3.27
abe0632 003  abe0632 019       6.07    0.19
abe0632 003  abe0676 020      30.49    3.28
abe0632 003  abe0601 021      30.26    3.45
abe0632 003  abe0633 022      28.15    3.58
abe0632 003  abe0632 023       6.08    0.21
abe0632 003  abe0676 024      30.12    3.24
abe0632 003  abe0601 025      29.91    3.54
abe0632 003  abe0633 026      27.88    3.28
abe0632 003  abe0632 027       5.93    0.19
abe0632 003  abe0676 028      30.26    3.43
abe0632 003  abe0601 029      29.29    3.25
abe0632 003  abe0633 030      28.57    3.44
abe0632 003  abe0632 031       5.80    0.22
abe0676 004  abe0676 004       0.00    0.00
abe0676 004  abe0601 005      30.23    3.35
abe0676 004  abe0633 006      29.70    3.18
abe0676 004  abe0632 007      30.13    3.50
abe0676 004  abe0676 008       5.11    0.19
abe0676 004  abe0601 009      38.91    8.65
abe0676 004  abe0633 010      29.65    3.33
abe0676 004  abe0632 011      30.55    3.45
abe0676 004  abe0676 012       5.30    0.17
abe0676 004  abe0601 013      30.45    3.41
abe0676 004  abe0633 014      29.93    3.30
abe0676 004  abe0632 015      31.18    3.75
abe0676 004  abe0676 016       5.40    0.19
abe0676 004  abe0601 017      29.97    3.23
abe0676 004  abe0633 018      29.62    3.40
abe0676 004  abe0632 019      30.01    3.49
abe0676 004  abe0676 020       5.26    0.16
abe0676 004  abe0601 021      30.58    3.52
abe0676 004  abe0633 022      30.61    3.44
abe0676 004  abe0632 023      30.48    3.51
abe0676 004  abe0676 024       5.40    0.23
abe0676 004  abe0601 025      38.86    8.87
abe0676 004  abe0633 026      30.39    3.53
abe0676 004  abe0632 027      30.20    3.48
abe0676 004  abe0676 028       4.39    0.17
abe0676 004  abe0601 029      30.88    3.38
abe0676 004  abe0633 030      30.50    3.36
abe0676 004  abe0632 031      30.43    3.51
abe0601 005  abe0601 005       0.00    0.00
abe0601 005  abe0633 006      29.25    3.16
abe0601 005  abe0632 007      29.26    3.29
abe0601 005  abe0676 008      31.66    3.40
abe0601 005  abe0601 009       5.04    0.16
abe0601 005  abe0633 010      28.74    3.26
abe0601 005  abe0632 011      28.98    3.50
abe0601 005  abe0676 012      31.10    3.27
abe0601 005  abe0601 013       4.53    0.18
abe0601 005  abe0633 014      28.84    3.37
abe0601 005  abe0632 015      29.68    3.48
abe0601 005  abe0676 016      31.19    3.35
abe0601 005  abe0601 017       5.09    0.20
abe0601 005  abe0633 018      28.71    3.29
abe0601 005  abe0632 019      29.64    3.57
abe0601 005  abe0676 020      30.58    3.22
abe0601 005  abe0601 021       5.83    0.23
abe0601 005  abe0633 022      29.41    3.51
abe0601 005  abe0632 023      28.83    3.43
abe0601 005  abe0676 024      31.70    3.37
abe0601 005  abe0601 025       5.57    0.22
abe0601 005  abe0633 026      37.28    8.66
abe0601 005  abe0632 027      29.58    3.61
abe0601 005  abe0676 028      31.78    3.49
abe0601 005  abe0601 029       5.35    0.19
abe0601 005  abe0633 030      28.96    3.44
abe0601 005  abe0632 031      29.41    3.42
abe0633 006  abe0633 006       0.00    0.00
abe0633 006  abe0632 007      27.82    3.25
abe0633 006  abe0676 008      30.05    3.29
abe0633 006  abe0601 009      29.13    3.42
abe0633 006  abe0633 010       5.53    0.19
abe0633 006  abe0632 011      27.48    3.41
abe0633 006  abe0676 012      29.76    3.36
abe0633 006  abe0601 013      28.90    3.43
abe0633 006  abe0633 014       5.59    0.20
abe0633 006  abe0632 015      27.63    3.55
abe0633 006  abe0676 016      29.95    3.28
abe0633 006  abe0601 017      28.67    3.31
abe0633 006  abe0633 018       5.44    0.19
abe0633 006  abe0632 019      27.71    3.41
abe0633 006  abe0676 020      30.16    3.39
abe0633 006  abe0601 021      29.42    3.44
abe0633 006  abe0633 022       5.23    0.19
abe0633 006  abe0632 023      27.84    3.46
abe0633 006  abe0676 024      30.13    3.27
abe0633 006  abe0601 025      29.08    3.43
abe0633 006  abe0633 026       5.42    0.19
abe0633 006  abe0632 027      27.75    3.47
abe0633 006  abe0676 028      30.17    3.50
abe0633 006  abe0601 029      37.02    8.72
abe0633 006  abe0633 030       4.48    0.15
abe0633 006  abe0632 031      27.84    3.51
abe0632 007  abe0632 007       0.00    0.00
abe0632 007  abe0676 008      30.84    3.45
abe0632 007  abe0601 009      29.16    3.43
abe0632 007  abe0633 010      27.86    3.35
abe0632 007  abe0632 011       5.40    0.19
abe0632 007  abe0676 012      29.87    3.40
abe0632 007  abe0601 013      29.56    3.46
abe0632 007  abe0633 014      28.18    3.38
abe0632 007  abe0632 015       5.31    0.20
abe0632 007  abe0676 016      37.82    8.71
abe0632 007  abe0601 017      29.30    3.40
abe0632 007  abe0633 018      27.85    3.43
abe0632 007  abe0632 019       5.54    0.19
abe0632 007  abe0676 020      29.48    3.25
abe0632 007  abe0601 021      29.38    3.58
abe0632 007  abe0633 022      28.23    3.40
abe0632 007  abe0632 023       5.46    0.16
abe0632 007  abe0676 024      30.55    3.39
abe0632 007  abe0601 025      28.95    3.36
abe0632 007  abe0633 026      27.74    3.43
abe0632 007  abe0632 027       5.61    0.21
abe0632 007  abe0676 028      29.63    3.42
abe0632 007  abe0601 029      29.44    3.42
abe0632 007  abe0633 030      27.88    3.56
abe0632 007  abe0632 031       4.62    0.22
abe0676 008  abe0676 008       0.00    0.00
abe0676 008  abe0601 009      30.98    3.63
abe0676 008  abe0633 010      30.36    3.30
abe0676 008  abe0632 011      30.88    3.55
abe0676 008  abe0676 012       5.58    0.20
abe0676 008  abe0601 013      31.08    3.47
abe0676 008  abe0633 014      30.13    3.32
abe0676 008  abe0632 015      30.68    3.54
abe0676 008  abe0676 016       5.55    0.20
abe0676 008  abe0601 017      31.03    3.33
abe0676 008  abe0633 018      30.53    3.41
abe0676 008  abe0632 019      38.83    8.78
abe0676 008  abe0676 020       5.47    0.21
abe0676 008  abe0601 021      31.29    3.48
abe0676 008  abe0633 022      31.19    3.41
