# Testing Hostname: hpc2245
# Processors: 32 MsgLen 64 Repeats: 100
# ProcName1:rank   ProcName2:rank   AvgCommTime(usecs) StdDev
hpc2245-e0.hpcc.usc.edu 000  hpc2245-e0.hpcc.usc.edu 000       0.00    0.00
hpc2245-e0.hpcc.usc.edu 000  hpc2246-e0.hpcc.usc.edu 001      12.48    0.21
hpc2245-e0.hpcc.usc.edu 000  hpc2247-e0.hpcc.usc.edu 002      12.27    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2248-e0.hpcc.usc.edu 003      12.31    0.16
hpc2245-e0.hpcc.usc.edu 000  hpc2249-e0.hpcc.usc.edu 004      12.52    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2250-e0.hpcc.usc.edu 005      11.76    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2251-e0.hpcc.usc.edu 006      11.97    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2252-e0.hpcc.usc.edu 007      11.93    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2253-e0.hpcc.usc.edu 008      12.03    0.13
hpc2245-e0.hpcc.usc.edu 000  hpc2254-e0.hpcc.usc.edu 009      12.09    0.13
hpc2245-e0.hpcc.usc.edu 000  hpc2255-e0.hpcc.usc.edu 010      12.10    0.21
hpc2245-e0.hpcc.usc.edu 000  hpc2256-e0.hpcc.usc.edu 011      11.97    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2257-e0.hpcc.usc.edu 012      12.03    0.17
hpc2245-e0.hpcc.usc.edu 000  hpc2258-e0.hpcc.usc.edu 013      12.77    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2259-e0.hpcc.usc.edu 014      12.72    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2260-e0.hpcc.usc.edu 015      12.91    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2261-e0.hpcc.usc.edu 016      12.92    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2262-e0.hpcc.usc.edu 017      13.00    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2263-e0.hpcc.usc.edu 018      12.96    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2264-e0.hpcc.usc.edu 019      13.23    0.17
hpc2245-e0.hpcc.usc.edu 000  hpc2265-e0.hpcc.usc.edu 020      12.91    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2266-e0.hpcc.usc.edu 021      13.27    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2267-e0.hpcc.usc.edu 022      13.30    0.10
hpc2245-e0.hpcc.usc.edu 000  hpc2268-e0.hpcc.usc.edu 023      13.35    0.19
hpc2245-e0.hpcc.usc.edu 000  hpc2269-e0.hpcc.usc.edu 024      12.87    0.07
hpc2245-e0.hpcc.usc.edu 000  hpc2270-e0.hpcc.usc.edu 025      13.09    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2271-e0.hpcc.usc.edu 026      13.07    0.12
hpc2245-e0.hpcc.usc.edu 000  hpc2272-e0.hpcc.usc.edu 027      13.12    0.11
hpc2245-e0.hpcc.usc.edu 000  hpc2273-e0.hpcc.usc.edu 028      13.01    0.08
hpc2245-e0.hpcc.usc.edu 000  hpc2274-e0.hpcc.usc.edu 029      13.33    0.20
hpc2245-e0.hpcc.usc.edu 000  hpc2275-e0.hpcc.usc.edu 030      12.88    0.09
hpc2245-e0.hpcc.usc.edu 000  hpc2276-e0.hpcc.usc.edu 031      12.91    0.13
hpc2246-e0.hpcc.usc.edu 001  hpc2246-e0.hpcc.usc.edu 001       0.00    0.00
hpc2246-e0.hpcc.usc.edu 001  hpc2247-e0.hpcc.usc.edu 002      12.11    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2248-e0.hpcc.usc.edu 003      12.12    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2249-e0.hpcc.usc.edu 004      11.76    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2250-e0.hpcc.usc.edu 005      11.52    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2251-e0.hpcc.usc.edu 006      11.92    0.17
hpc2246-e0.hpcc.usc.edu 001  hpc2252-e0.hpcc.usc.edu 007      11.45    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2253-e0.hpcc.usc.edu 008      11.68    0.10
hpc2246-e0.hpcc.usc.edu 001  hpc2254-e0.hpcc.usc.edu 009      11.82    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2255-e0.hpcc.usc.edu 010      11.91    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2256-e0.hpcc.usc.edu 011      11.85    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2257-e0.hpcc.usc.edu 012      12.31    0.29
hpc2246-e0.hpcc.usc.edu 001  hpc2258-e0.hpcc.usc.edu 013      12.35    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2259-e0.hpcc.usc.edu 014      12.63    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2260-e0.hpcc.usc.edu 015      12.40    0.07
hpc2246-e0.hpcc.usc.edu 001  hpc2261-e0.hpcc.usc.edu 016      12.96    0.14
hpc2246-e0.hpcc.usc.edu 001  hpc2262-e0.hpcc.usc.edu 017      12.90    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2263-e0.hpcc.usc.edu 018      13.65    0.37
hpc2246-e0.hpcc.usc.edu 001  hpc2264-e0.hpcc.usc.edu 019      13.02    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2265-e0.hpcc.usc.edu 020      13.01    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2266-e0.hpcc.usc.edu 021      13.01    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2267-e0.hpcc.usc.edu 022      13.08    0.12
hpc2246-e0.hpcc.usc.edu 001  hpc2268-e0.hpcc.usc.edu 023      13.00    0.09
hpc2246-e0.hpcc.usc.edu 001  hpc2269-e0.hpcc.usc.edu 024      12.75    0.10
hpc2246-e0.hpcc.usc.edu 001  hpc2270-e0.hpcc.usc.edu 025      12.72    0.11
hpc2246-e0.hpcc.usc.edu 001  hpc2271-e0.hpcc.usc.edu 026      12.92    0.10
hpc2246-e0.hpcc.usc.edu 001  hpc2272-e0.hpcc.usc.edu 027      12.84    0.08
hpc2246-e0.hpcc.usc.edu 001  hpc2273-e0.hpcc.usc.edu 028      12.99    0.17
