# Testing Hostname: Q0G-I3-J05.mira.i2b
# Processors: 32 MsgLen 64 Repeats: 100
# ProcName1:rank   ProcName2:rank   AvgCommTime(usecs) StdDev
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 12 of 32 (0,0,0,0,0,12)  R03-M1-N00-J00 012      17.62    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 13 of 32 (0,0,0,0,0,13)  R03-M1-N00-J00 013      17.49    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 14 of 32 (0,0,0,0,0,14)  R03-M1-N00-J00 014      17.45    0.02
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 15 of 32 (0,0,0,0,0,15)  R03-M1-N00-J00 015      17.50    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 16 of 32 (0,0,0,0,1,0)  R03-M1-N00-J07 016      18.69    0.12
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 17 of 32 (0,0,0,0,1,1)  R03-M1-N00-J07 017      17.43    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 18 of 32 (0,0,0,0,1,2)  R03-M1-N00-J07 018      17.27    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 19 of 32 (0,0,0,0,1,3)  R03-M1-N00-J07 019      17.30    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 20 of 32 (0,0,0,0,1,4)  R03-M1-N00-J07 020      17.28    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 21 of 32 (0,0,0,0,1,5)  R03-M1-N00-J07 021      17.52    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 22 of 32 (0,0,0,0,1,6)  R03-M1-N00-J07 022      17.25    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 23 of 32 (0,0,0,0,1,7)  R03-M1-N00-J07 023      17.34    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 24 of 32 (0,0,0,0,1,8)  R03-M1-N00-J07 024      17.39    0.04
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 25 of 32 (0,0,0,0,1,9)  R03-M1-N00-J07 025      17.52    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 26 of 32 (0,0,0,0,1,10)  R03-M1-N00-J07 026      17.24    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 27 of 32 (0,0,0,0,1,11)  R03-M1-N00-J07 027      17.43    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 28 of 32 (0,0,0,0,1,12)  R03-M1-N00-J07 028      17.34    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 29 of 32 (0,0,0,0,1,13)  R03-M1-N00-J07 029      17.37    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 30 of 32 (0,0,0,0,1,14)  R03-M1-N00-J07 030      17.22    0.03
Task 3 of 32 (0,0,0,0,0,3)  R03-M1-N00-J00 003  Task 31 of 32 (0,0,0,0,1,15)  R03-M1-N00-J07 031      17.29    0.03
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004       0.00    0.00
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 5 of 32 (0,0,0,0,0,5)  R03-M1-N00-J00 005      17.52    0.03
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 6 of 32 (0,0,0,0,0,6)  R03-M1-N00-J00 006      17.70    0.03
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 7 of 32 (0,0,0,0,0,7)  R03-M1-N00-J00 007      17.57    0.03
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 8 of 32 (0,0,0,0,0,8)  R03-M1-N00-J00 008      17.56    0.03
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 9 of 32 (0,0,0,0,0,9)  R03-M1-N00-J00 009      17.47    0.03
Task 4 of 32 (0,0,0,0,0,4)  R03-M1-N00-J00 004  Task 10 of 32 (0,0,0,0,0,10)  R03-M1-N00-J00 010      17.53    0.03
