# Testing Hostname: c420-002.stampede.tacc.utexas.edu
# Processors: 32 MsgLen 64 Repeats: 100
# ProcName1:rank   ProcName2:rank   AvgCommTime(usecs) StdDev
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 000       0.00    0.00
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 001       3.16    0.13
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 002       3.20    0.14
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 003       3.24    0.12
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 004       3.19    0.11
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 005       3.43    0.13
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 006       3.21    0.11
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 007       3.09    0.11
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 008       4.14    0.19
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 009       3.81    0.11
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 010       3.69    0.13
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 011       3.90    0.12
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 012       3.65    0.11
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 013       3.48    0.12
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 014       3.67    0.12
c420-002.stampede.tacc.utexas.edu 000  c420-002.stampede.tacc.utexas.edu 015       3.75    0.11
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 016       8.15    0.08
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 017      11.29    1.48
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 018      10.95    1.36
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 019      11.10    1.38
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 020      10.62    1.37
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 021      10.41    1.38
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 022      10.82    1.36
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 023      10.95    1.41
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 024      11.15    1.57
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 025      10.24    1.40
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 026      10.30    1.36
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 027      10.13    1.36
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 028      10.40    1.33
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 029      10.00    1.38
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 030      11.43    1.53
c420-002.stampede.tacc.utexas.edu 000  c420-003.stampede.tacc.utexas.edu 031      11.81    2.84
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 001       0.00    0.00
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 002       2.33    0.14
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 003       2.31    0.11
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 004       2.28    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 005       2.26    0.11
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 006       2.12    0.11
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 007       2.11    0.11
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 008       3.13    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 009       3.06    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 010       2.87    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 011       2.87    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 012       2.93    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 013       2.84    0.13
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 014       2.93    0.12
c420-002.stampede.tacc.utexas.edu 001  c420-002.stampede.tacc.utexas.edu 015       2.78    0.11
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 016      13.00    2.06
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 017      12.67    2.27
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 018      12.44    1.93
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 019      12.36    1.98
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 020      12.10    1.99
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 021      12.22    1.96
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 022      37.20   26.93
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 023      12.48    2.02
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 024      11.89    1.99
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 025      12.01    1.97
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 026      12.12    2.00
c420-002.stampede.tacc.utexas.edu 001  c420-003.stampede.tacc.utexas.edu 027      11.91    1.98
